Customer ID;Age;Gender;Item Purchased;Category; Purchase Amount (USD) ;Location;Size;Color;Season;Review Rating;Subscription Status;Shipping Type;Discount Applied;Promo Code Used;Previous Purchases;Payment Method;Frequency of Purchases
1158;37;Male;Belt;Accessories; $ 66,00 ;Maryland;M;Charcoal;Fall;4,4;No;Standard;Yes;Yes;11;Cash;Quarterly
1159;69;Male;Belt;Accessories; $ 89,00 ;Nevada;L;Orange;Summer;4;No;2-Day Shipping;Yes;Yes;41;Bank Transfer;Annually
1176;35;Male;Belt;Accessories; $ 81,00 ;New Jersey;M;Beige;Spring;4,1;No;Store Pickup;Yes;Yes;26;PayPal;Quarterly
1185;63;Male;Belt;Accessories; $ 73,00 ;South Carolina;S;Indigo;Fall;3,4;No;Express;Yes;Yes;19;Credit Card;Annually
1197;30;Male;Belt;Accessories; $ 88,00 ;North Dakota;M;Maroon;Winter;3,2;No;2-Day Shipping;Yes;Yes;13;Bank Transfer;Bi-Weekly
1205;67;Male;Belt;Accessories; $ 94,00 ;Florida;M;Pink;Spring;3,2;No;2-Day Shipping;Yes;Yes;20;Credit Card;Every 3 Months
1282;29;Male;Belt;Accessories; $ 81,00 ;New Jersey;M;Olive;Spring;4,5;No;Store Pickup;Yes;Yes;8;Venmo;Bi-Weekly
1289;66;Male;Belt;Accessories; $ 93,00 ;South Dakota;XL;Charcoal;Winter;4,1;No;Standard;Yes;Yes;34;PayPal;Bi-Weekly
1293;26;Male;Belt;Accessories; $ 61,00 ;Kentucky;M;Maroon;Summer;3,9;No;Free Shipping;Yes;Yes;42;Bank Transfer;Annually
1300;29;Male;Belt;Accessories; $ 23,00 ;Louisiana;L;Teal;Fall;3,6;No;2-Day Shipping;Yes;Yes;42;Venmo;Bi-Weekly
1317;28;Male;Belt;Accessories; $ 32,00 ;Arkansas;S;Lavender;Spring;4,6;No;Standard;Yes;Yes;14;Debit Card;Bi-Weekly
1340;36;Male;Belt;Accessories; $ 56,00 ;Indiana;L;Olive;Winter;5;No;Next Day Air;Yes;Yes;5;Bank Transfer;Every 3 Months
1341;40;Male;Belt;Accessories; $ 72,00 ;Idaho;M;Peach;Fall;4,4;No;Next Day Air;Yes;Yes;5;Debit Card;Every 3 Months
1349;19;Male;Belt;Accessories; $ 54,00 ;Nebraska;XL;Purple;Spring;3,2;No;Standard;Yes;Yes;23;Credit Card;Fortnightly
1367;45;Male;Belt;Accessories; $ 40,00 ;Iowa;M;Magenta;Fall;3,1;No;Free Shipping;Yes;Yes;10;Credit Card;Fortnightly
1368;60;Male;Belt;Accessories; $ 63,00 ;Iowa;S;Black;Fall;3,8;No;Express;Yes;Yes;25;Cash;Quarterly
1416;54;Male;Belt;Accessories; $ 90,00 ;Illinois;M;Blue;Winter;3,7;No;Free Shipping;Yes;Yes;12;Credit Card;Every 3 Months
1446;64;Male;Belt;Accessories; $ 51,00 ;Arkansas;M;Gold;Fall;3,1;No;2-Day Shipping;Yes;Yes;24;Credit Card;Annually
1465;33;Male;Belt;Accessories; $ 92,00 ;Montana;M;Peach;Winter;4,6;No;2-Day Shipping;Yes;Yes;23;Bank Transfer;Quarterly
1478;24;Male;Belt;Accessories; $ 32,00 ;Oregon;XL;Silver;Summer;4,3;No;Standard;Yes;Yes;1;PayPal;Every 3 Months
1494;70;Male;Belt;Accessories; $ 44,00 ;North Dakota;S;Gold;Fall;2,7;No;Standard;Yes;Yes;44;Credit Card;Quarterly
1506;46;Male;Belt;Accessories; $ 20,00 ;North Dakota;M;Teal;Summer;3;No;Express;Yes;Yes;39;Cash;Monthly
1519;68;Male;Belt;Accessories; $ 73,00 ;New York;M;Yellow;Winter;4,1;No;Next Day Air;Yes;Yes;14;Venmo;Fortnightly
1526;29;Male;Belt;Accessories; $ 31,00 ;Oregon;M;Indigo;Winter;4,6;No;2-Day Shipping;Yes;Yes;22;Cash;Fortnightly
1540;32;Male;Belt;Accessories; $ 55,00 ;Hawaii;M;Turquoise;Spring;5;No;2-Day Shipping;Yes;Yes;19;Cash;Every 3 Months
1546;48;Male;Belt;Accessories; $ 43,00 ;Delaware;M;Black;Winter;4,9;No;Store Pickup;Yes;Yes;49;Bank Transfer;Annually
1583;28;Male;Belt;Accessories; $ 41,00 ;Hawaii;L;Red;Spring;2,5;No;Next Day Air;Yes;Yes;39;Cash;Monthly
1589;48;Male;Belt;Accessories; $ 24,00 ;Vermont;L;Cyan;Winter;3,2;No;Next Day Air;Yes;Yes;3;Venmo;Monthly
1606;70;Male;Belt;Accessories; $ 46,00 ;Connecticut;M;Lavender;Winter;3,4;No;Next Day Air;Yes;Yes;15;Credit Card;Bi-Weekly
1654;31;Male;Belt;Accessories; $ 93,00 ;Colorado;L;Silver;Winter;3;No;2-Day Shipping;Yes;Yes;29;Debit Card;Bi-Weekly
1655;43;Male;Belt;Accessories; $ 25,00 ;Indiana;L;Gray;Spring;2,6;No;Store Pickup;Yes;Yes;14;Credit Card;Quarterly
1699;25;Male;Belt;Accessories; $ 41,00 ;Iowa;XL;Turquoise;Winter;4,8;No;Standard;No;No;46;Bank Transfer;Quarterly
1733;45;Male;Belt;Accessories; $ 50,00 ;Rhode Island;S;Charcoal;Winter;2,6;No;Free Shipping;No;No;36;Cash;Every 3 Months
1756;56;Male;Belt;Accessories; $ 20,00 ;Delaware;XL;Charcoal;Spring;4,6;No;Next Day Air;No;No;45;Cash;Monthly
1779;49;Male;Belt;Accessories; $ 94,00 ;Texas;M;Red;Winter;4,9;No;Store Pickup;No;No;8;Debit Card;Bi-Weekly
1798;62;Male;Belt;Accessories; $ 35,00 ;Oregon;L;Maroon;Spring;3,9;No;2-Day Shipping;No;No;26;Venmo;Weekly
1812;42;Male;Belt;Accessories; $ 77,00 ;Wisconsin;L;Blue;Summer;3,6;No;Standard;No;No;33;Bank Transfer;Annually
1860;54;Male;Belt;Accessories; $ 26,00 ;New Jersey;L;Beige;Summer;3,7;No;Store Pickup;No;No;29;Debit Card;Fortnightly
1971;28;Male;Belt;Accessories; $ 94,00 ;Maryland;M;Indigo;Spring;2,9;No;Next Day Air;No;No;4;Credit Card;Bi-Weekly
1988;69;Male;Belt;Accessories; $ 23,00 ;Vermont;XL;White;Summer;3,4;No;Express;No;No;4;Cash;Quarterly
2001;26;Male;Belt;Accessories; $ 27,00 ;California;M;Lavender;Winter;3,6;No;2-Day Shipping;No;No;25;Cash;Bi-Weekly
2016;57;Male;Belt;Accessories; $ 82,00 ;Virginia;S;Pink;Summer;4,5;No;Next Day Air;No;No;8;Credit Card;Fortnightly
2038;39;Male;Belt;Accessories; $ 87,00 ;Illinois;S;Green;Summer;4,3;No;Express;No;No;7;Venmo;Bi-Weekly
2061;21;Male;Belt;Accessories; $ 63,00 ;Wisconsin;M;Blue;Fall;3,2;No;Next Day Air;No;No;23;Bank Transfer;Quarterly
2074;38;Male;Belt;Accessories; $ 25,00 ;Texas;S;Green;Winter;3,5;No;Next Day Air;No;No;2;PayPal;Every 3 Months
2113;43;Male;Belt;Accessories; $ 68,00 ;Tennessee;M;Lavender;Fall;4,5;No;2-Day Shipping;No;No;7;Cash;Fortnightly
2177;24;Male;Belt;Accessories; $ 91,00 ;Vermont;S;Red;Winter;3,4;No;2-Day Shipping;No;No;44;Debit Card;Quarterly
2191;42;Male;Belt;Accessories; $ 75,00 ;Alaska;S;Maroon;Spring;4,6;No;Express;No;No;33;Credit Card;Annually
2215;50;Male;Belt;Accessories; $ 100,00 ;Idaho;L;Gold;Fall;4,1;No;Standard;No;No;20;Debit Card;Weekly
2221;19;Male;Belt;Accessories; $ 62,00 ;Wyoming;XL;Beige;Fall;4,5;No;Store Pickup;No;No;47;Cash;Annually
2226;38;Male;Belt;Accessories; $ 64,00 ;Washington;S;Olive;Spring;4,8;No;Free Shipping;No;No;18;Credit Card;Annually
2255;24;Male;Belt;Accessories; $ 79,00 ;North Dakota;M;Gold;Winter;4,2;No;Store Pickup;No;No;44;PayPal;Every 3 Months
2286;34;Male;Belt;Accessories; $ 100,00 ;Michigan;L;Pink;Summer;4,6;No;2-Day Shipping;No;No;38;PayPal;Every 3 Months
2303;36;Male;Belt;Accessories; $ 39,00 ;Montana;L;Pink;Summer;3,6;No;Store Pickup;No;No;38;Venmo;Monthly
2337;19;Male;Belt;Accessories; $ 94,00 ;California;M;Green;Winter;3,1;No;Free Shipping;No;No;11;Credit Card;Weekly
2348;37;Male;Belt;Accessories; $ 64,00 ;California;S;Gray;Fall;4,2;No;Express;No;No;46;Cash;Every 3 Months
2456;20;Male;Belt;Accessories; $ 98,00 ;Alaska;L;Lavender;Spring;3,4;No;Express;No;No;25;Cash;Every 3 Months
2482;41;Male;Belt;Accessories; $ 92,00 ;New Jersey;XL;Cyan;Fall;2,9;No;Free Shipping;No;No;35;Debit Card;Weekly
2523;20;Male;Belt;Accessories; $ 53,00 ;Massachusetts;S;Olive;Winter;2,5;No;2-Day Shipping;No;No;20;Debit Card;Weekly
2537;51;Male;Belt;Accessories; $ 39,00 ;Oklahoma;L;Gray;Spring;4,9;No;Express;No;No;45;PayPal;Every 3 Months
2541;24;Male;Belt;Accessories; $ 42,00 ;New Jersey;M;Charcoal;Summer;3,9;No;Free Shipping;No;No;11;Debit Card;Quarterly
2553;61;Male;Belt;Accessories; $ 48,00 ;Maryland;XL;Purple;Spring;3,2;No;2-Day Shipping;No;No;13;Credit Card;Annually
2560;48;Male;Belt;Accessories; $ 71,00 ;Mississippi;S;Green;Winter;4;No;Free Shipping;No;No;21;Debit Card;Every 3 Months
2601;21;Male;Belt;Accessories; $ 83,00 ;New York;M;Gray;Fall;3,9;No;Express;No;No;6;Bank Transfer;Bi-Weekly
2643;39;Male;Belt;Accessories; $ 87,00 ;Iowa;L;Peach;Summer;4;No;Store Pickup;No;No;48;Bank Transfer;Annually
2670;39;Female;Belt;Accessories; $ 28,00 ;Illinois;L;Teal;Spring;2,8;No;Free Shipping;No;No;31;Credit Card;Weekly
2679;33;Female;Belt;Accessories; $ 91,00 ;Montana;M;Magenta;Spring;3,4;No;2-Day Shipping;No;No;34;Credit Card;Bi-Weekly
2691;44;Female;Belt;Accessories; $ 32,00 ;New Mexico;L;Yellow;Summer;4,7;No;Free Shipping;No;No;18;Bank Transfer;Weekly
2727;33;Female;Belt;Accessories; $ 92,00 ;Michigan;L;Blue;Winter;3,3;No;Free Shipping;No;No;11;PayPal;Bi-Weekly
2744;61;Female;Belt;Accessories; $ 94,00 ;New Jersey;S;Beige;Fall;4,1;No;2-Day Shipping;No;No;17;Venmo;Quarterly
2756;59;Female;Belt;Accessories; $ 97,00 ;Nevada;M;Indigo;Winter;3,3;No;Store Pickup;No;No;18;Credit Card;Annually
2779;70;Female;Belt;Accessories; $ 57,00 ;Pennsylvania;L;Yellow;Spring;3,2;No;Standard;No;No;24;Credit Card;Bi-Weekly
2853;40;Female;Belt;Accessories; $ 71,00 ;New York;M;Magenta;Spring;3;No;Store Pickup;No;No;30;Venmo;Weekly
2894;69;Female;Belt;Accessories; $ 20,00 ;Kentucky;S;Orange;Spring;3,1;No;Free Shipping;No;No;44;Debit Card;Every 3 Months
2911;32;Female;Belt;Accessories; $ 32,00 ;Mississippi;M;Blue;Summer;2,9;No;Store Pickup;No;No;41;Credit Card;Monthly
2946;32;Female;Belt;Accessories; $ 49,00 ;Delaware;M;Charcoal;Summer;4,8;No;Free Shipping;No;No;1;Credit Card;Every 3 Months
2953;50;Female;Belt;Accessories; $ 24,00 ;Alabama;M;Peach;Spring;4,9;No;Next Day Air;No;No;5;Debit Card;Monthly
2970;36;Female;Belt;Accessories; $ 62,00 ;Vermont;S;Blue;Fall;4,3;No;Next Day Air;No;No;20;Cash;Every 3 Months
2986;46;Female;Belt;Accessories; $ 36,00 ;Hawaii;S;Teal;Summer;3;No;Express;No;No;21;Cash;Bi-Weekly
2987;62;Female;Belt;Accessories; $ 85,00 ;Arizona;S;Silver;Summer;3,3;No;2-Day Shipping;No;No;16;Credit Card;Monthly
2990;46;Female;Belt;Accessories; $ 20,00 ;Rhode Island;XL;Teal;Summer;4,3;No;2-Day Shipping;No;No;6;Credit Card;Weekly
3003;70;Female;Belt;Accessories; $ 29,00 ;Louisiana;M;Maroon;Fall;3,6;No;Next Day Air;No;No;19;Bank Transfer;Quarterly
3010;62;Female;Belt;Accessories; $ 73,00 ;Louisiana;M;Silver;Winter;4,6;No;Free Shipping;No;No;8;Venmo;Fortnightly
3011;70;Female;Belt;Accessories; $ 45,00 ;Ohio;M;Violet;Winter;3,3;No;Free Shipping;No;No;15;Credit Card;Annually
3012;20;Female;Belt;Accessories; $ 70,00 ;Nevada;S;Brown;Summer;3;No;Next Day Air;No;No;18;Credit Card;Every 3 Months
3013;42;Female;Belt;Accessories; $ 65,00 ;Idaho;M;Teal;Fall;3,5;No;Standard;No;No;16;PayPal;Annually
3038;51;Female;Belt;Accessories; $ 44,00 ;Iowa;L;Charcoal;Summer;4,8;No;Next Day Air;No;No;2;Cash;Annually
3044;45;Female;Belt;Accessories; $ 98,00 ;Illinois;S;Peach;Fall;2,6;No;Store Pickup;No;No;17;Credit Card;Monthly
3065;22;Female;Belt;Accessories; $ 76,00 ;Idaho;S;Cyan;Winter;3,6;No;Express;No;No;49;Bank Transfer;Quarterly
3068;70;Female;Belt;Accessories; $ 22,00 ;Missouri;S;Gray;Spring;3,5;No;Free Shipping;No;No;2;Cash;Weekly
3079;32;Female;Belt;Accessories; $ 95,00 ;Alaska;M;Blue;Spring;2,5;No;2-Day Shipping;No;No;24;Bank Transfer;Bi-Weekly
3080;48;Female;Belt;Accessories; $ 31,00 ;Wyoming;M;Maroon;Fall;4;No;Store Pickup;No;No;4;Bank Transfer;Annually
3112;21;Female;Belt;Accessories; $ 81,00 ;Kansas;XL;Indigo;Spring;4,9;No;Free Shipping;No;No;25;Debit Card;Quarterly
3150;18;Female;Belt;Accessories; $ 40,00 ;North Carolina;M;Lavender;Winter;4,6;No;Free Shipping;No;No;9;Venmo;Annually
3153;49;Female;Belt;Accessories; $ 90,00 ;North Carolina;M;Red;Fall;3,1;No;Store Pickup;No;No;17;PayPal;Monthly
3155;27;Female;Belt;Accessories; $ 55,00 ;Connecticut;M;Gold;Winter;4,4;No;Standard;No;No;32;Cash;Quarterly
3158;21;Female;Belt;Accessories; $ 34,00 ;Maine;L;Red;Fall;3,1;No;Store Pickup;No;No;5;Debit Card;Fortnightly
3178;55;Female;Belt;Accessories; $ 52,00 ;Missouri;L;Beige;Fall;3,2;No;Standard;No;No;31;Credit Card;Monthly
3197;24;Female;Belt;Accessories; $ 59,00 ;Wisconsin;L;Maroon;Winter;2,8;No;Express;No;No;21;Debit Card;Fortnightly
3234;45;Female;Belt;Accessories; $ 74,00 ;Indiana;M;Lavender;Fall;3,8;No;Express;No;No;11;Debit Card;Bi-Weekly
3236;27;Female;Belt;Accessories; $ 68,00 ;Kansas;M;Green;Summer;4;No;Free Shipping;No;No;18;Venmo;Monthly
3237;63;Female;Belt;Accessories; $ 84,00 ;South Carolina;L;Olive;Fall;4,1;No;Next Day Air;No;No;8;Cash;Monthly
3262;48;Female;Belt;Accessories; $ 52,00 ;Rhode Island;L;Cyan;Winter;3,4;No;Store Pickup;No;No;50;Debit Card;Weekly
3274;58;Female;Belt;Accessories; $ 45,00 ;Nevada;S;Orange;Summer;2,6;No;Free Shipping;No;No;34;PayPal;Every 3 Months
3292;29;Female;Belt;Accessories; $ 51,00 ;New Mexico;L;Olive;Fall;2,6;No;2-Day Shipping;No;No;11;Cash;Monthly
3298;67;Female;Belt;Accessories; $ 82,00 ;West Virginia;M;Violet;Fall;4,1;No;Free Shipping;No;No;47;PayPal;Monthly
3304;20;Female;Belt;Accessories; $ 60,00 ;Mississippi;S;Turquoise;Summer;3,4;No;Next Day Air;No;No;4;Credit Card;Fortnightly
3353;55;Female;Belt;Accessories; $ 96,00 ;Washington;M;Teal;Summer;2,9;No;Next Day Air;No;No;7;Bank Transfer;Bi-Weekly
3371;30;Female;Belt;Accessories; $ 31,00 ;Illinois;M;Charcoal;Summer;2,8;No;Store Pickup;No;No;46;Cash;Fortnightly
3432;46;Female;Belt;Accessories; $ 49,00 ;New Mexico;S;Green;Summer;4,2;No;Express;No;No;20;Venmo;Annually
3437;57;Female;Belt;Accessories; $ 83,00 ;Nebraska;L;Peach;Winter;2,8;No;2-Day Shipping;No;No;41;Bank Transfer;Monthly
3578;66;Female;Belt;Accessories; $ 35,00 ;Missouri;S;Yellow;Winter;2,6;No;Standard;No;No;13;Bank Transfer;Weekly
3590;31;Female;Belt;Accessories; $ 73,00 ;New Hampshire;M;Blue;Spring;4,8;No;Next Day Air;No;No;38;Cash;Every 3 Months
3618;48;Female;Belt;Accessories; $ 47,00 ;Kentucky;M;Lavender;Fall;4,3;No;Express;No;No;29;Debit Card;Monthly
3628;39;Female;Belt;Accessories; $ 54,00 ;Delaware;M;Silver;Winter;3,3;No;Next Day Air;No;No;48;Cash;Every 3 Months
3727;47;Female;Belt;Accessories; $ 85,00 ;Idaho;XL;Orange;Fall;4,3;No;Next Day Air;No;No;36;Debit Card;Every 3 Months
3776;41;Female;Belt;Accessories; $ 63,00 ;South Dakota;S;Pink;Spring;2,7;No;2-Day Shipping;No;No;45;Cash;Quarterly
3812;46;Female;Belt;Accessories; $ 30,00 ;Idaho;M;Maroon;Winter;4;No;Standard;No;No;14;Cash;Monthly
3821;34;Female;Belt;Accessories; $ 65,00 ;New Hampshire;M;Purple;Winter;5;No;Standard;No;No;34;Debit Card;Quarterly
3898;46;Female;Belt;Accessories; $ 33,00 ;New Jersey;L;Green;Spring;2,9;No;Standard;No;No;24;Venmo;Quarterly
1;55;Male;Blouse;Clothing; $ 53,00 ;Kentucky;L;Gray;Winter;3,1;Yes;Express;Yes;Yes;14;Venmo;Fortnightly
5;45;Male;Blouse;Clothing; $ 49,00 ;Oregon;M;Turquoise;Spring;2,7;Yes;Free Shipping;Yes;Yes;31;PayPal;Annually
36;54;Male;Blouse;Clothing; $ 33,00 ;Massachusetts;M;Cyan;Summer;4;Yes;2-Day Shipping;Yes;Yes;48;Credit Card;Bi-Weekly
51;49;Male;Blouse;Clothing; $ 28,00 ;Maryland;M;Red;Spring;3,7;Yes;Store Pickup;Yes;Yes;39;Debit Card;Bi-Weekly
67;31;Male;Blouse;Clothing; $ 94,00 ;Pennsylvania;S;Magenta;Winter;4,7;Yes;2-Day Shipping;Yes;Yes;3;Venmo;Every 3 Months
137;39;Male;Blouse;Clothing; $ 86,00 ;South Carolina;M;White;Winter;3,3;Yes;Free Shipping;Yes;Yes;4;Debit Card;Quarterly
190;36;Male;Blouse;Clothing; $ 82,00 ;West Virginia;M;Maroon;Fall;4,4;Yes;Next Day Air;Yes;Yes;4;Credit Card;Weekly
202;69;Male;Blouse;Clothing; $ 22,00 ;Missouri;S;Beige;Fall;4,3;Yes;Free Shipping;Yes;Yes;15;Bank Transfer;Annually
232;28;Male;Blouse;Clothing; $ 26,00 ;Tennessee;M;Blue;Spring;3,1;Yes;2-Day Shipping;Yes;Yes;18;Debit Card;Every 3 Months
270;68;Male;Blouse;Clothing; $ 44,00 ;Georgia;M;Charcoal;Winter;3,3;Yes;Next Day Air;Yes;Yes;9;Cash;Bi-Weekly
335;41;Male;Blouse;Clothing; $ 46,00 ;Kansas;M;Lavender;Fall;2,6;Yes;Next Day Air;Yes;Yes;30;Credit Card;Annually
349;56;Male;Blouse;Clothing; $ 59,00 ;South Carolina;M;Beige;Fall;2,7;Yes;Free Shipping;Yes;Yes;17;PayPal;Fortnightly
456;54;Male;Blouse;Clothing; $ 100,00 ;Utah;XL;Gold;Fall;3,6;Yes;Store Pickup;Yes;Yes;50;Debit Card;Fortnightly
457;50;Male;Blouse;Clothing; $ 96,00 ;North Carolina;S;Indigo;Fall;4;Yes;2-Day Shipping;Yes;Yes;33;Credit Card;Quarterly
519;24;Male;Blouse;Clothing; $ 100,00 ;Oregon;M;Beige;Fall;2,9;Yes;Next Day Air;Yes;Yes;16;Venmo;Every 3 Months
538;50;Male;Blouse;Clothing; $ 49,00 ;Virginia;S;Turquoise;Summer;3;Yes;Store Pickup;Yes;Yes;14;Debit Card;Annually
568;21;Male;Blouse;Clothing; $ 50,00 ;New Hampshire;S;Red;Winter;3;Yes;Next Day Air;Yes;Yes;24;Venmo;Fortnightly
642;47;Male;Blouse;Clothing; $ 78,00 ;Alaska;M;Red;Winter;3,9;Yes;2-Day Shipping;Yes;Yes;23;Credit Card;Every 3 Months
648;54;Male;Blouse;Clothing; $ 70,00 ;Mississippi;XL;Charcoal;Summer;3,7;Yes;Express;Yes;Yes;23;Credit Card;Fortnightly
679;27;Male;Blouse;Clothing; $ 74,00 ;Maine;M;Teal;Fall;3,3;Yes;Store Pickup;Yes;Yes;25;Debit Card;Every 3 Months
686;70;Male;Blouse;Clothing; $ 71,00 ;Massachusetts;XL;Magenta;Winter;3,5;Yes;Standard;Yes;Yes;32;Cash;Fortnightly
713;42;Male;Blouse;Clothing; $ 81,00 ;New Hampshire;XL;Black;Summer;3,8;Yes;Next Day Air;Yes;Yes;36;Bank Transfer;Quarterly
722;43;Male;Blouse;Clothing; $ 57,00 ;California;L;Silver;Summer;4,4;Yes;Next Day Air;Yes;Yes;41;Debit Card;Every 3 Months
825;61;Male;Blouse;Clothing; $ 94,00 ;Georgia;M;White;Spring;3;Yes;Store Pickup;Yes;Yes;48;Cash;Quarterly
866;64;Male;Blouse;Clothing; $ 26,00 ;Colorado;L;Charcoal;Winter;4,8;Yes;Store Pickup;Yes;Yes;23;Venmo;Annually
939;36;Male;Blouse;Clothing; $ 97,00 ;Wisconsin;S;Teal;Fall;4,8;Yes;Free Shipping;Yes;Yes;21;Debit Card;Fortnightly
948;57;Male;Blouse;Clothing; $ 32,00 ;Indiana;M;Charcoal;Winter;3,9;Yes;Store Pickup;Yes;Yes;6;Cash;Every 3 Months
1036;61;Male;Blouse;Clothing; $ 89,00 ;Georgia;M;Brown;Fall;2,8;Yes;Express;Yes;Yes;32;Venmo;Annually
1054;59;Male;Blouse;Clothing; $ 70,00 ;Kansas;M;Blue;Spring;3,3;No;2-Day Shipping;Yes;Yes;10;Debit Card;Bi-Weekly
1152;41;Male;Blouse;Clothing; $ 86,00 ;Ohio;M;Gray;Spring;4,2;No;Express;Yes;Yes;24;Credit Card;Weekly
1189;68;Male;Blouse;Clothing; $ 29,00 ;Mississippi;M;Magenta;Summer;3,3;No;Next Day Air;Yes;Yes;11;Credit Card;Weekly
1216;66;Male;Blouse;Clothing; $ 20,00 ;Oregon;L;Pink;Winter;2,6;No;2-Day Shipping;Yes;Yes;15;Credit Card;Every 3 Months
1228;27;Male;Blouse;Clothing; $ 37,00 ;Illinois;L;Yellow;Spring;4,9;No;Store Pickup;Yes;Yes;19;Bank Transfer;Bi-Weekly
1244;25;Male;Blouse;Clothing; $ 23,00 ;New Hampshire;S;Pink;Spring;3;No;Store Pickup;Yes;Yes;22;Debit Card;Annually
1267;20;Male;Blouse;Clothing; $ 31,00 ;North Dakota;M;Peach;Fall;4;No;Standard;Yes;Yes;14;Debit Card;Every 3 Months
1278;19;Male;Blouse;Clothing; $ 97,00 ;Rhode Island;L;Green;Spring;5;No;Express;Yes;Yes;5;Venmo;Quarterly
1304;34;Male;Blouse;Clothing; $ 32,00 ;New York;L;Silver;Summer;3,1;No;Next Day Air;Yes;Yes;10;Credit Card;Annually
1310;32;Male;Blouse;Clothing; $ 21,00 ;Hawaii;L;Lavender;Summer;4,7;No;Store Pickup;Yes;Yes;41;Cash;Quarterly
1364;36;Male;Blouse;Clothing; $ 90,00 ;Wisconsin;L;Red;Summer;4;No;Express;Yes;Yes;47;PayPal;Quarterly
1373;64;Male;Blouse;Clothing; $ 61,00 ;Michigan;M;Gray;Fall;4;No;2-Day Shipping;Yes;Yes;44;PayPal;Bi-Weekly
1388;21;Male;Blouse;Clothing; $ 85,00 ;Maryland;M;Gold;Winter;3,8;No;Standard;Yes;Yes;20;Credit Card;Monthly
1392;53;Male;Blouse;Clothing; $ 29,00 ;Mississippi;S;White;Winter;3,6;No;Express;Yes;Yes;38;Credit Card;Annually
1409;58;Male;Blouse;Clothing; $ 58,00 ;Maine;M;Yellow;Winter;4,1;No;Free Shipping;Yes;Yes;38;Venmo;Weekly
1414;51;Male;Blouse;Clothing; $ 79,00 ;New Hampshire;S;Indigo;Fall;2,7;No;Store Pickup;Yes;Yes;12;Bank Transfer;Quarterly
1429;20;Male;Blouse;Clothing; $ 97,00 ;North Dakota;S;Green;Summer;4,9;No;Express;Yes;Yes;42;PayPal;Quarterly
1476;44;Male;Blouse;Clothing; $ 61,00 ;Rhode Island;M;Teal;Spring;4;No;Express;Yes;Yes;24;Cash;Monthly
1509;35;Male;Blouse;Clothing; $ 84,00 ;Colorado;L;Beige;Spring;4,4;No;Store Pickup;Yes;Yes;3;Cash;Every 3 Months
1511;55;Male;Blouse;Clothing; $ 30,00 ;Maryland;XL;Gray;Fall;3;No;Free Shipping;Yes;Yes;31;Venmo;Annually
1535;55;Male;Blouse;Clothing; $ 66,00 ;Wyoming;M;Green;Summer;3,4;No;Free Shipping;Yes;Yes;26;Venmo;Fortnightly
1543;59;Male;Blouse;Clothing; $ 44,00 ;Hawaii;M;Maroon;Winter;3,5;No;Next Day Air;Yes;Yes;43;PayPal;Weekly
1553;54;Male;Blouse;Clothing; $ 49,00 ;New Mexico;L;Purple;Spring;3;No;Express;Yes;Yes;20;Credit Card;Monthly
1554;27;Male;Blouse;Clothing; $ 45,00 ;Delaware;M;Indigo;Spring;4,8;No;Free Shipping;Yes;Yes;21;Debit Card;Quarterly
1585;41;Male;Blouse;Clothing; $ 95,00 ;Hawaii;S;Silver;Spring;3,1;No;Store Pickup;Yes;Yes;46;Credit Card;Quarterly
1618;43;Male;Blouse;Clothing; $ 64,00 ;Wisconsin;M;Peach;Winter;4,3;No;Standard;Yes;Yes;50;Credit Card;Fortnightly
1630;35;Male;Blouse;Clothing; $ 88,00 ;North Dakota;S;Silver;Spring;3,3;No;Next Day Air;Yes;Yes;13;Venmo;Quarterly
1657;21;Male;Blouse;Clothing; $ 42,00 ;Indiana;L;Brown;Spring;2,6;No;2-Day Shipping;Yes;Yes;41;PayPal;Every 3 Months
1669;66;Male;Blouse;Clothing; $ 33,00 ;Utah;L;Charcoal;Summer;4;No;Standard;Yes;Yes;28;Debit Card;Fortnightly
1674;21;Male;Blouse;Clothing; $ 62,00 ;Hawaii;M;Violet;Fall;3,4;No;Next Day Air;Yes;Yes;49;Venmo;Bi-Weekly
1686;33;Male;Blouse;Clothing; $ 48,00 ;Minnesota;M;Pink;Winter;4,6;No;Standard;No;No;43;PayPal;Bi-Weekly
1717;69;Male;Blouse;Clothing; $ 47,00 ;Connecticut;M;Cyan;Winter;4,7;No;Standard;No;No;30;Cash;Every 3 Months
1728;49;Male;Blouse;Clothing; $ 53,00 ;Virginia;S;Violet;Spring;4;No;Express;No;No;19;PayPal;Monthly
1734;67;Male;Blouse;Clothing; $ 85,00 ;New York;L;Black;Summer;3,4;No;Express;No;No;22;Credit Card;Annually
1789;66;Male;Blouse;Clothing; $ 41,00 ;Illinois;L;Pink;Summer;3,1;No;Store Pickup;No;No;23;Cash;Bi-Weekly
1790;52;Male;Blouse;Clothing; $ 34,00 ;Arizona;L;Peach;Spring;3;No;2-Day Shipping;No;No;43;Debit Card;Quarterly
1832;62;Male;Blouse;Clothing; $ 71,00 ;Maine;M;Cyan;Summer;3,3;No;Free Shipping;No;No;5;Bank Transfer;Every 3 Months
1854;29;Male;Blouse;Clothing; $ 67,00 ;North Dakota;XL;Olive;Spring;2,9;No;Express;No;No;11;PayPal;Fortnightly
